support,confidence,average_rules
0.04706666666666667,0.8200000000000001,13.333333333333334
0.04706666666666667,0.85,13.333333333333334
0.04706666666666667,0.88,13.333333333333334
0.04706666666666667,0.9099999999999999,13.333333333333334
0.04706666666666667,0.94,13.333333333333334
0.04706666666666667,0.97,13.333333333333334
0.04706666666666667,1.0,9.0
0.05,0.55,11.333333333333334
0.05,0.5800000000000001,11.333333333333334
0.05,0.61,11.333333333333334
0.05,0.64,11.333333333333334
0.05,0.67,11.333333333333334
0.05,0.7,11.333333333333334
0.05,0.73,11.333333333333334
0.05,0.76,11.333333333333334
0.05,0.79,11.333333333333334
0.05,0.8200000000000001,11.333333333333334
0.05,0.85,11.333333333333334
0.05,0.88,11.333333333333334
0.05,0.9099999999999999,11.333333333333334
0.05,0.94,11.333333333333334
0.05,0.97,11.333333333333334
0.05,1.0,7.666666666666667
